index,user,path,rating
3364,19,98,3.2913203
3365,11,182,1.7784913
3366,38,49,4.6301556
3367,24,415,4.171116
3368,8,375,0.9232669
3369,42,435,1.067957
3370,19,420,1.3917217
3371,1,150,0.50420016
3372,17,405,1.1569574
3373,34,206,1.4188341
3374,4,354,2.4399042
3375,31,175,4.583525
3376,5,131,0.16705544
3377,18,10,4.05001
3378,43,255,1.1179816
3379,42,38,0.46736333
3380,17,75,0.20434262
3381,38,58,0.9548863
3382,43,138,3.8884537
3383,49,252,4.8657436
3384,29,246,3.6452074
3385,38,77,0.47614214
3386,28,315,4.710099
3387,36,431,0.51769024
3388,13,70,4.5792913
3389,24,197,2.4929454
3390,2,6,2.2917206
3391,36,420,1.9571434
3392,24,415,4.272165
3393,6,75,3.0486026
3394,4,237,2.8298664
3395,35,333,2.4238145
3396,26,402,4.0821176
3397,25,234,0.1978072
3398,26,7,2.8309681
3399,15,281,3.8441029
3400,42,32,4.205185
3401,35,171,4.173997
3402,34,329,1.1269711
3403,16,163,3.2761226
3404,46,63,3.2279966
3405,6,237,1.6360992
3406,25,314,3.016535
3407,12,79,1.0066272
3408,45,147,3.988038
3409,10,48,4.789243
3410,35,340,0.11101499
3411,35,383,4.5666003
3412,36,248,1.0092311
3413,25,55,1.7713691
3414,16,403,4.4638796
3415,12,424,1.7812562
3416,14,403,3.4672148
3417,38,302,4.923028
3418,11,264,0.23759195
3419,20,266,3.2680948
3420,38,320,1.4947861
3421,26,258,0.21779285
3422,35,407,0.5810721
3423,13,225,1.094149
3424,20,304,4.5399003
3425,34,176,1.7350223
3426,30,102,3.6194456
3427,27,152,0.35585383
3428,42,351,3.8982975
3429,22,337,3.0092738
3430,12,65,3.8735836
3431,40,138,2.8956077
3432,5,308,4.101715
3433,9,324,3.4892433
3434,14,22,0.8847154
3435,46,227,4.5952067
3436,40,284,1.7936597
3437,2,189,3.8980432
3438,15,155,3.7688303
3439,13,14,0.15140137
3440,18,192,1.2382675
3441,9,255,1.5985812
3442,50,75,2.769298
3443,31,432,0.9772826
3444,40,337,1.4591717
3445,49,92,1.4626131
3446,29,6,4.874778
3447,32,33,4.3567853
3448,26,94,0.13847752
3449,7,434,1.8250604
3450,1,357,1.8131434
3451,8,223,0.9228437
3452,38,260,1.431264
3453,38,54,1.5569974
3454,34,276,3.7642236
3455,34,166,3.749297
3456,48,56,2.7865007
3457,28,347,2.129004
3458,17,180,2.8869212
3459,31,60,2.9260428
3460,37,282,0.16736086
3461,41,189,0.3420337
3462,35,16,2.343866
3463,40,1,1.8832703
3464,37,73,3.2467022
3465,36,422,2.614872
3466,25,128,0.83153564
3467,21,154,3.2100942
3468,40,300,0.33457953
3469,22,256,0.28468794
3470,33,151,0.5724845
3471,17,107,4.0573287
3472,19,107,3.5375159
3473,29,284,0.9311418
3474,38,229,1.4691043
3475,1,427,2.4629066
3476,13,72,3.6107867
3477,49,224,0.8151694
3478,7,258,0.95520335
3479,15,405,1.9638101
3480,5,407,0.9260839
3481,35,416,0.10688097
3482,30,46,4.9770675
3483,18,284,0.3479726
3484,14,310,4.352544
3485,5,279,0.42513153
3486,17,175,3.8264937
3487,48,385,1.6292531
3488,42,131,1.7034109
3489,11,309,1.1469084
3490,38,16,4.5046926
3491,43,431,1.8794596
3492,14,419,0.104374535
3493,16,392,1.3971459
3494,23,350,1.1234244
3495,12,7,3.0202234
3496,47,244,3.3673372
3497,8,276,3.6370149
3498,10,276,0.45179108
3499,15,247,0.5147482
3500,45,414,0.38081875
3501,33,407,3.2942853
3502,48,126,0.6171995
3503,29,408,3.2285388
3504,46,36,0.18256074
3505,40,30,2.6024294
3506,3,202,3.0055633
3507,15,356,0.62019867
3508,13,341,2.5767283
3509,21,195,3.673987
3510,36,37,1.239444
3511,17,341,0.39794275
3512,17,11,4.7783537
3513,33,194,2.9925983
3514,39,94,2.7856002
3515,26,256,2.205378
3516,30,26,0.5317072
3517,15,376,2.5889437
3518,15,306,3.5544326
3519,35,98,2.8898406
3520,4,211,4.871994
3521,44,119,0.6009784
3522,36,270,0.8886125
3523,5,118,2.1474125
3524,35,109,1.6077923
3525,13,194,4.757066
3526,47,48,2.0176651
3527,12,276,1.85082
3528,5,15,1.2251508
3529,8,410,2.719607
3530,7,57,1.9515178
3531,29,162,3.7014537
3532,24,138,4.9466944
3533,27,376,3.0965931
3534,13,150,2.1912458
3535,13,140,3.0002813
3536,5,14,0.27131903
3537,50,279,3.4459543
3538,46,2,0.38916537
3539,4,412,1.3307617
3540,2,121,0.47700158
3541,3,129,4.4218307
3542,14,165,3.835529
3543,13,65,1.922163
3544,16,315,3.342731
3545,6,292,1.6873573
3546,41,88,1.2877946
3547,36,183,0.13406327
3548,15,322,1.8721546
3549,49,338,0.60116476
3550,34,131,4.1427684
3551,4,164,1.887154
3552,36,270,4.621273
3553,7,307,4.607812
3554,39,364,2.5414755
3555,2,415,4.474274
3556,32,277,3.4682648
3557,12,190,2.0906165
3558,29,191,2.1035912
3559,21,92,3.3857374
3560,44,292,2.8374958
3561,6,145,0.43228048
3562,47,38,1.4499199
3563,18,154,1.6578479
3564,10,198,1.6916789
3565,3,152,2.735232
3566,2,210,0.5980731
3567,13,16,3.8355343
3568,20,26,4.4482636
3569,17,396,0.25306657
3570,4,75,1.6047789
3571,46,146,3.1774004
3572,27,68,4.6427684
3573,41,141,2.6392596
3574,9,314,2.9221957
3575,2,259,1.624371
3576,28,4,3.1398878
3577,19,282,3.392779
3578,33,116,0.95417446
3579,36,25,3.6975362
3580,24,288,4.2822905
3581,4,390,0.5476157
3582,46,372,4.779406
3583,35,433,2.267781
3584,8,78,0.63535064
3585,41,29,3.2822526
3586,24,406,0.18892545
3587,48,189,2.8654563
3588,14,139,2.9922047
3589,46,410,0.53203946
3590,7,178,1.0492914
3591,28,266,0.5118998
3592,47,256,2.6097026
3593,5,165,1.7163383
3594,18,64,1.9156578
3595,11,33,4.396132
3596,25,373,2.436625
3597,37,250,1.6081724
3598,41,411,0.7756125
3599,25,369,3.4451203
3600,24,307,4.4180512
3601,41,271,2.4986374
3602,46,153,1.4093199
3603,8,27,2.7244234
3604,45,261,1.1437997
3605,47,354,3.8330653
3606,15,133,4.521778
3607,45,139,3.080165
3608,14,108,2.6467416
3609,25,165,0.2774626
3610,20,221,1.4666415
3611,43,253,0.27568397
3612,13,301,1.6989048
3613,29,97,1.465396
3614,5,89,2.0303345
3615,24,145,4.890304
3616,26,62,0.8455511
3617,37,227,0.84365696
3618,6,231,0.27326
3619,50,321,1.577546
3620,3,432,2.5578134
3621,39,59,4.1072135
3622,11,288,3.2353306
3623,19,75,2.8487906
3624,1,160,0.64517176
3625,50,296,4.1047597
3626,27,7,0.9403497
3627,48,170,2.1373696
3628,8,241,2.5202863
3629,27,276,2.5985188
3630,1,94,3.657116
3631,17,67,3.9900715
3632,46,38,4.586087
3633,37,263,0.7081186
3634,11,393,2.047672
3635,3,18,1.2671624
3636,41,174,2.2424493
3637,34,203,3.9775612
3638,31,15,0.31908962
3639,29,263,0.6382594
3640,42,144,4.7668695
3641,30,211,2.198434
3642,36,4,4.4541273
3643,48,129,3.7195399
3644,6,270,0.6443308
3645,23,360,2.8957837
3646,28,274,1.8403841
3647,6,191,1.0382128
3648,43,84,3.6616123
3649,37,226,4.926334
3650,45,29,0.879261
3651,16,108,4.1127625
3652,12,25,2.200314
3653,12,170,0.7997031
3654,6,201,0.58324975
3655,39,410,4.406715
3656,5,353,1.101257
3657,17,289,1.7209971
3658,5,24,3.7304645
3659,48,102,0.5397654
3660,4,165,0.34072578
3661,39,362,0.41255924
3662,38,143,0.8570526
3663,48,123,4.02077
3664,19,273,4.202546
3665,46,302,3.6915708
3666,33,43,0.45742276
3667,34,66,3.4043462
3668,27,151,2.9658124
3669,5,313,4.8464346
3670,36,324,3.1984327
3671,50,300,0.18146288
3672,21,21,0.82118464
3673,42,152,2.7078135
3674,20,53,3.5104463
3675,34,256,2.705405
3676,39,403,2.2590828
3677,48,432,2.9946616
3678,23,101,1.6017659
3679,31,278,0.7275952
3680,42,305,2.3791795
3681,33,307,2.167978
3682,41,297,1.3119533
3683,18,63,3.5476868
3684,33,138,3.2217855
3685,4,144,3.3601694
3686,32,65,0.9371023
3687,29,355,0.81542075
3688,50,295,0.5895114
3689,5,226,3.2591195
3690,40,146,3.8816757
3691,6,320,2.723109
3692,18,281,1.8215666
3693,24,51,4.7628403
3694,10,162,1.7181882
3695,5,358,3.4803216
3696,48,361,4.647635
3697,4,423,0.12435491
3698,37,356,3.2555287
3699,33,20,3.322374
3700,28,44,1.9302169
3701,30,44,0.9763237
3702,39,223,3.3494623
3703,3,79,4.576746
3704,23,360,2.5169666
3705,25,221,0.6506835
3706,6,68,1.3350458
3707,40,318,1.4647918
3708,44,318,4.0718617
3709,9,11,3.3299248
3710,36,221,2.6431208
3711,47,27,1.4081186
3712,43,227,0.19818385
3713,30,417,1.7149575
3714,9,24,0.91315997
3715,43,112,1.6433218
3716,45,320,4.9251556
3717,41,274,0.24167633
3718,22,267,4.8191714
3719,46,343,3.8782895
3720,38,322,1.3084255
3721,1,141,3.3020928
3722,31,124,0.17579874
3723,17,17,2.2486835
3724,24,398,1.5105898
3725,34,7,3.2639954
3726,26,206,4.7597375
3727,39,273,4.6286855
3728,18,158,2.523321
3729,32,246,3.8065214
3730,45,3,1.2469189
3731,41,52,1.7728282
3732,43,69,2.3152924
3733,17,225,4.962398
3734,26,46,4.246654
3735,17,139,4.4319034
3736,37,310,0.74381167
3737,32,236,1.3720862
3738,39,305,4.3599668
3739,40,420,1.7540392
3740,34,370,0.3628986
3741,11,419,2.5863056
3742,48,129,2.3651679
3743,19,318,0.48657688
3744,20,124,4.402818
3745,20,353,2.6448708
3746,45,365,1.8711278
3747,10,99,1.2881263
3748,9,76,0.67873526
3749,12,254,4.695283
3750,29,80,1.9599508
3751,19,224,2.929084
3752,5,236,3.857167
3753,15,411,3.8217118
3754,11,391,2.9304566
3755,39,237,0.54252225
3756,19,259,4.1447444
3757,37,315,1.041249
3758,31,124,4.048881
3759,13,317,0.25148174
3760,43,110,1.24638
3761,50,317,0.56158626
3762,40,126,0.33543113
3763,37,435,4.398158
3764,50,216,2.4029522
3765,40,111,0.1998962
3766,24,320,1.7216538
3767,15,405,2.3212466
3768,43,203,4.404177
3769,50,324,3.9619293
3770,30,46,3.5732267
3771,43,204,4.095161
3772,22,272,1.7780502
3773,20,372,1.5285901
3774,9,177,3.7929125
3775,12,201,3.8667397
3776,14,239,4.7184496
3777,42,310,1.8868185
3778,22,218,4.8486285
3779,20,209,2.2262986
3780,38,173,4.860424
3781,29,361,4.490967
3782,44,78,3.987026
3783,39,189,1.2577546
3784,32,195,0.71354496
3785,21,359,3.409306
3786,9,193,0.98640364
3787,25,271,4.8469057
3788,36,5,4.162524
3789,34,204,0.68172073
3790,42,82,4.654775
3791,23,30,2.676742
3792,9,358,1.0043808
3793,48,418,2.5455992
3794,4,341,3.277203
3795,19,296,1.181548
3796,3,20,4.857687
3797,21,87,2.8638868
3798,2,118,4.6437855
3799,10,62,3.801585
3800,1,91,4.0856338
3801,44,301,2.074344
3802,47,232,4.231344
3803,49,91,3.8731337
3804,30,323,0.8655402
3805,25,52,0.284336
3806,25,148,1.607088
3807,50,78,1.112095
3808,24,348,1.093035
3809,9,188,2.8099265
3810,31,33,3.4304006
3811,35,31,2.7691748
3812,48,294,0.41197446
3813,48,231,2.6493053
3814,17,161,1.2471187
3815,49,287,2.0500743
3816,25,17,1.845588
3817,20,270,2.722629
3818,6,167,1.4231515
3819,11,145,2.4851289
3820,27,367,4.255956
3821,12,131,4.0293236
3822,16,281,3.5376503
3823,43,326,2.3152134
3824,32,22,0.2460672
3825,45,386,1.1976464
3826,19,413,4.328935
3827,1,78,4.9310713
3828,3,313,3.991498
3829,22,120,2.72485
3830,49,240,0.8885872
3831,22,420,3.5488586
3832,19,173,1.08856
3833,15,36,3.6914825
3834,36,322,1.1755387
3835,43,213,4.0797343
3836,47,304,0.737107
3837,41,377,4.7627892
3838,26,56,2.9756434
3839,10,71,2.8770025
3840,41,401,1.5237893
3841,10,290,3.5130517
3842,15,311,2.8371575
3843,9,396,4.854024
3844,3,302,0.12624636
3845,21,407,3.1018012
3846,27,238,3.8009624
3847,15,75,3.3438003
3848,36,357,0.59401464
3849,7,256,2.9362304
3850,44,410,4.5221095
3851,27,137,1.2604357
3852,45,269,1.1120492
3853,39,317,4.9711313
3854,2,238,0.32116786
3855,22,413,3.1511915
3856,18,317,4.3379755
3857,48,314,4.123727
3858,18,322,3.763252
3859,37,342,2.4538355
3860,16,378,2.6879575
3861,26,50,4.940495
3862,35,289,2.2035735
3863,16,189,2.9180088
3864,48,395,2.5405183
3865,32,296,2.254316
3866,10,244,4.9764037
3867,22,325,2.5185652
3868,34,51,2.810971
3869,3,298,4.1264744
3870,35,322,0.66680735
3871,17,106,1.8842225
3872,22,390,2.2871726
3873,2,141,3.0308862
3874,47,209,4.6401625
3875,11,65,1.7665687
3876,26,58,0.7055016
3877,26,71,0.4405758
3878,10,50,1.8909161
3879,37,237,3.9160678
3880,13,354,2.1388543
3881,40,398,1.335827
3882,28,254,4.6529393
3883,28,275,2.3427162
3884,27,140,0.28626153
3885,3,66,1.2719855
3886,40,367,2.3426695
3887,12,226,3.6122751
3888,18,415,0.73031324
3889,14,417,0.5636348
3890,34,200,2.829121
3891,31,43,1.2306032
3892,39,303,3.9236746
3893,12,288,3.2299829
3894,29,407,4.161958
3895,32,194,0.8156848
3896,6,367,4.247292
3897,39,294,1.5806154
3898,3,338,2.7714705
3899,36,341,4.8733177
3900,43,162,4.8155055
3901,7,436,1.9863008
3902,25,77,1.4040585
3903,41,122,4.822117
3904,50,343,2.8972013
3905,26,321,3.844515
3906,4,70,3.999889
3907,50,256,2.1117265
3908,29,68,1.9894699
3909,7,361,0.15413491
3910,2,147,0.80738276
3911,37,29,3.7245913
3912,39,344,2.0937588
3913,32,405,4.470256
3914,50,287,2.0241609
3915,21,257,2.665957
3916,19,386,4.236527
3917,24,139,3.4054592
3918,17,358,4.2367373
3919,20,311,3.3999548
3920,32,43,0.20665106
3921,31,420,3.3472576
3922,7,7,3.6023915
3923,2,278,2.2823415
3924,6,154,3.3248897
3925,49,222,2.1142948
3926,3,15,4.4134192
3927,12,115,4.4067354
3928,29,66,4.5359945
3929,24,254,4.238548
3930,24,404,3.4900985
3931,37,165,2.3713377
3932,37,188,0.52849275
3933,47,377,1.0190293
3934,7,258,0.62631464
3935,10,86,1.3781711
3936,13,279,3.2087116
3937,7,61,2.6165888
3938,37,315,4.812493
3939,25,307,1.7123436
3940,21,219,0.77127737
3941,44,403,1.2943345
3942,50,255,4.346851
3943,25,264,1.3011136
3944,31,171,4.132361
3945,11,196,2.7654254
3946,3,38,3.3594308
3947,42,299,3.8283203
3948,36,83,0.7648739
3949,23,52,3.5225437
3950,41,92,1.7492088
3951,20,302,0.686759
3952,48,151,1.3211529
3953,50,192,1.5117624
3954,8,40,4.0381436
3955,33,1,3.362317
3956,17,376,2.5110264
3957,32,104,2.8467474
3958,41,308,4.2346587
3959,37,385,1.0042996
3960,42,262,3.1585903
3961,33,413,3.9346914
3962,30,342,1.6094247
3963,44,427,2.479762
3964,7,51,4.0338016
3965,36,370,3.1115654
3966,49,336,1.6257517
3967,5,109,1.2975626
3968,15,384,2.3171003
3969,12,268,4.833458
3970,41,350,4.7777104
3971,37,167,0.49571037
3972,21,364,1.5493218
3973,17,102,4.8681183
3974,19,6,0.7064685
3975,46,127,0.1412087
3976,27,358,3.0273657
3977,26,323,2.829857
3978,22,154,2.5010667
3979,26,67,0.3506331
3980,19,25,2.9230847
3981,17,299,2.0669072
3982,35,209,4.544555
3983,3,345,2.1730945
3984,6,353,4.674311
3985,40,31,4.78647
3986,49,316,2.6873233
3987,10,4,2.6734023
3988,42,21,1.2925137
3989,16,176,3.0708833
3990,41,349,1.201481
3991,48,70,1.5795299
3992,38,162,2.5110364
3993,16,185,1.0697448
3994,27,81,3.3918304
3995,31,226,4.8838425
3996,17,189,2.5573215
3997,25,82,2.234186
3998,33,37,0.49352905
3999,38,429,1.0557282
4000,10,166,3.825432
4001,19,196,0.24589057
4002,8,150,0.77688086
4003,10,311,2.7785702
4004,19,357,4.284897
4005,8,402,2.7170858
4006,1,115,3.3962343
4007,32,15,2.0085742
4008,31,107,1.1313248
4009,28,63,0.16258456
4010,18,110,0.33177888
4011,1,225,0.9406029
4012,41,299,3.5352478
4013,49,2,0.52281255
4014,43,239,4.6155953
4015,46,173,1.2651688
4016,43,31,2.9136798
4017,26,80,1.2090465
4018,48,317,3.5764384
4019,2,379,0.95300776
4020,19,130,0.30994177
4021,8,70,3.5078042
4022,16,259,4.063191
4023,4,37,4.111823
4024,32,38,2.188871
4025,13,239,1.0802193
4026,32,140,0.4301164
4027,25,4,4.702927
4028,41,386,1.9726158
4029,41,142,2.9895468
4030,20,285,4.289146
4031,41,78,3.114437
4032,21,89,4.685475
4033,29,268,3.3307188
4034,44,188,0.22939855
4035,35,388,2.9628954
4036,48,408,3.822086
4037,5,91,3.1642988
4038,25,228,4.442015
4039,41,250,2.1113226
4040,5,76,4.6759377
4041,26,42,2.6131704
4042,26,136,2.4273112
4043,16,41,4.944421
4044,3,274,3.0072947
4045,32,172,2.810039
4046,20,257,0.7318635
4047,44,289,1.082774
4048,39,137,1.9962384
4049,45,203,2.5141795
4050,39,182,3.2413154
4051,44,198,3.8931673
4052,31,62,4.2883368
4053,43,21,2.3577898
4054,19,146,0.22963516
4055,6,274,0.53251433
4056,24,254,0.77663857
4057,18,51,0.71613103
4058,34,383,0.42424816
4059,14,301,3.2873318
4060,44,38,0.22909617
4061,8,113,0.96285737
4062,1,286,2.850249
4063,45,136,3.4225662
4064,39,11,0.12198006
4065,27,276,3.210831
4066,5,177,0.8948926
4067,7,70,2.8533971
4068,34,193,3.1767957
4069,43,209,0.6299455
4070,24,105,3.739996
4071,28,92,2.6793387
4072,35,336,4.005344
4073,38,36,2.6507676
4074,8,62,0.549026
4075,28,181,4.1207576
4076,31,233,2.4123404
4077,6,4,0.58085793
4078,42,243,3.9119883
4079,28,120,0.12476369
4080,1,403,0.12406568
4081,18,406,3.3881598
4082,18,224,3.94151
4083,40,343,2.3374002
4084,50,103,4.206504
4085,21,183,2.884828
4086,32,417,3.6775122
4087,8,54,3.0305865
4088,9,312,0.34767374
4089,37,57,4.247455
4090,30,391,4.976724
4091,19,247,2.792184
4092,28,152,1.1681033
4093,7,232,2.734208
4094,44,283,1.3426437
4095,29,382,4.7844257
4096,34,290,2.0162964
4097,35,351,0.8182538
4098,3,61,1.9845704
4099,17,56,2.7503352
4100,32,282,4.797802
4101,6,214,3.6388464
4102,32,182,2.1063225
4103,12,165,1.5305723
4104,10,216,3.1182773
4105,21,250,4.5629
4106,12,46,1.8227247
4107,9,128,0.3232392
4108,14,360,3.7614512
4109,17,74,0.23629878
4110,25,232,1.8733135
4111,45,357,0.5384897
4112,25,407,3.7806997
4113,8,392,3.4657817
4114,22,106,3.6176398
4115,19,54,2.6381295
4116,24,107,3.9585602
4117,31,88,1.1961253
4118,6,255,0.816533
4119,39,12,0.9522059
4120,17,402,2.0114596
4121,30,88,3.9164982
4122,12,429,3.4909577
4123,5,26,1.9007215
4124,5,181,3.3122952
4125,41,431,4.709063
4126,39,249,4.821021
4127,39,243,2.3944125
4128,33,295,4.789614
4129,31,262,3.2952697
4130,46,351,0.526305
4131,1,13,4.008407
4132,10,241,3.5847225
4133,28,82,4.6685286
4134,19,194,3.0013487
4135,36,9,3.424533
4136,36,385,4.9760356
4137,24,360,1.4548477
4138,44,136,2.065007
4139,47,65,2.8911288
4140,26,275,0.661481
4141,21,189,1.929279
4142,7,158,2.6696987
4143,20,310,1.5005333
4144,5,5,3.7214816
4145,14,182,2.7777011
4146,49,130,0.6798044
4147,2,161,0.1744355
4148,18,268,0.5101524
4149,6,251,2.9104757
4150,49,51,0.34878996
4151,44,110,0.27388996
4152,26,153,0.2142028
4153,41,127,1.4193925
4154,20,275,3.689993
4155,12,17,1.1540908
4156,24,37,1.6537402
4157,42,397,1.5070033
4158,44,398,4.5100603
4159,47,286,3.7441921
4160,14,89,4.421861
4161,44,359,1.5489916
4162,10,54,0.51659465
4163,42,9,3.7025547
4164,37,150,2.652237
4165,23,362,0.6519277
4166,20,45,3.4755464
4167,28,393,0.45486322
4168,39,190,3.59393
4169,10,354,2.3467815
4170,45,58,0.78274256
4171,8,294,4.4966645
4172,44,313,0.97582763
4173,39,109,4.592896
4174,12,185,4.559101
4175,15,238,4.4017606
4176,39,74,3.600425
4177,50,83,3.3120644
4178,16,19,4.0391045
4179,1,197,4.945952
4180,34,81,0.11405502
4181,39,339,4.9767146
4182,10,362,3.9081326
4183,6,181,2.573442
4184,10,28,4.9118032
4185,13,309,0.6741455
4186,43,234,2.372676
4187,44,64,2.8994994
4188,49,140,3.3581367
4189,46,91,1.0352759
4190,32,346,2.537106
4191,18,346,3.733559
4192,33,44,1.389045
4193,42,111,3.7063868
4194,7,72,3.8024936
4195,8,113,0.2982807
4196,22,60,1.1447504
4197,22,253,1.5323175
4198,12,141,0.47634077
4199,20,89,3.1532676
4200,48,248,2.3305814
4201,19,103,1.413375
4202,9,272,1.447708
4203,24,242,1.3413888
4204,31,154,0.7348019
4205,41,176,0.55836684
4206,11,343,2.3103635
4207,7,118,3.5948608
4208,5,152,0.7578681
4209,17,89,0.7817991
4210,48,150,2.7819014
4211,7,418,3.9299667
4212,25,246,3.566653
4213,2,20,4.1868896
4214,30,337,0.85834986
4215,27,417,1.0286627
4216,5,194,0.9328017
4217,33,316,3.898669
4218,8,74,0.35016754
4219,41,268,2.9028814
4220,2,410,2.1016164
4221,23,128,2.4234288
4222,33,435,2.3849146
4223,30,349,1.3566695
4224,5,117,0.28270844
4225,11,48,2.0416508
4226,28,242,4.0555415
4227,13,44,4.808144
4228,16,328,2.2715015
4229,35,210,4.953736
4230,41,139,4.7821107
4231,42,98,1.5189533
4232,47,326,1.7609003
4233,37,193,3.7009735
4234,11,263,3.659155
4235,29,22,4.126904
4236,21,20,0.9940938
4237,32,356,4.597159
4238,40,232,1.1787758
4239,9,234,3.5937996
4240,29,242,2.504296
4241,18,319,3.305443
4242,1,188,0.8949882
4243,25,238,3.6883996
4244,6,134,0.92516303
4245,20,44,0.45276842
4246,6,187,1.6498612
4247,43,153,4.2593
4248,41,110,1.6721623
4249,18,250,4.948665
4250,37,421,3.504836
4251,12,46,0.63234866
4252,20,369,1.1584108
4253,1,127,0.2024716
4254,40,118,1.1095527
4255,33,320,1.3866785
4256,49,68,3.9981544
4257,12,375,3.748425
4258,17,300,0.8373534
4259,5,391,0.8249095
4260,2,50,3.2608414
4261,24,183,2.2801456
4262,35,269,1.3334965
4263,44,76,3.4357085
4264,16,424,1.6269004
4265,46,72,2.4138658
4266,22,295,1.717596
4267,41,76,2.560183
4268,40,77,1.2655017
4269,32,71,1.6593289
4270,24,177,1.499395
4271,27,126,4.3662767
4272,15,76,3.641424
4273,42,92,0.8936813
4274,3,87,2.2747943
4275,45,131,3.8437102
4276,13,211,1.9132004
4277,32,61,1.5014843
4278,28,375,3.5036485
4279,47,23,0.25636297
4280,24,51,0.4554729
4281,50,69,2.8453429
4282,39,325,1.2809656
4283,50,210,2.0897846
4284,28,11,1.1902297
4285,26,24,2.0637264
4286,12,112,1.8153867
4287,14,426,2.7710242
4288,31,283,3.1375923
4289,2,417,1.4822212
4290,50,292,0.8905443
4291,2,315,4.1434584
4292,40,434,0.7293195
4293,39,350,3.4078362
4294,40,436,4.6455917
4295,22,220,2.9419732
4296,10,320,3.7002087
4297,40,240,1.4456109
4298,39,189,2.7890577
4299,8,10,3.3282177
4300,4,211,4.552462
4301,41,193,0.8839802
4302,30,176,1.5933602
4303,43,281,2.227429
4304,27,220,1.4557772
4305,42,9,3.1533368
4306,50,100,0.3900675
4307,4,378,0.6185546
4308,4,65,2.7680454
4309,50,284,0.2339054
4310,45,412,3.3735237
4311,42,291,2.7284033
4312,20,310,4.563296
4313,29,344,2.0058615
4314,49,373,4.143854
4315,1,402,4.743723
4316,17,90,3.5879567
4317,50,67,4.8887186
4318,39,351,2.1757336
4319,39,30,1.4269961
4320,41,69,2.997661
4321,33,6,3.4541464
4322,11,4,2.397005
4323,1,335,4.1418967
4324,41,412,0.23972875
4325,45,434,4.6693716
4326,41,412,0.4368833
4327,8,177,3.8974679
4328,46,124,0.62195307
4329,49,220,4.66509
4330,10,103,0.1964405
4331,44,66,0.9057006
4332,37,392,0.5178763
4333,21,59,0.16802935
4334,12,253,3.4164214
4335,19,104,1.521218
4336,24,107,0.8023997
4337,21,138,2.9226973
4338,28,114,4.723399
4339,1,416,2.6853907
4340,34,119,1.4735258
4341,48,56,2.4407938
4342,10,245,3.356601
4343,19,400,3.2140362
4344,38,42,1.0306125
4345,48,359,3.3104727
4346,25,218,4.913318
4347,40,123,1.9865069
4348,32,18,4.815744
4349,40,91,1.9102364
4350,14,433,4.3061175
4351,22,414,3.398761
4352,16,152,3.4274962
4353,47,107,4.975536
4354,41,70,3.5754333
4355,13,370,3.798687
4356,2,171,3.6550574
4357,5,199,2.4484775
4358,8,335,1.591034
4359,12,201,2.9340026
4360,46,127,4.6367054
4361,26,227,4.7102013
4362,35,372,1.8545353
4363,27,20,0.70833355
4364,34,82,2.7847784
4365,3,136,0.2474596
4366,25,428,1.6998023
4367,42,203,2.4293106
4368,39,324,2.563014
4369,16,67,0.3333099
4370,44,26,0.38998628
4371,32,238,3.9406211
4372,45,270,0.2168159
4373,9,112,3.4006178
4374,10,77,3.6389482
4375,22,268,4.2116604
4376,46,436,4.8723083
4377,39,72,1.3848003
4378,14,336,3.0148335
4379,25,194,2.7304213
4380,34,271,1.6161644
4381,33,302,2.2243047
4382,7,429,4.7916117
4383,20,284,2.569561
4384,12,109,4.2588115
4385,19,321,2.6608539
4386,33,398,4.8624296
4387,22,178,1.2254832
4388,4,247,3.621301
4389,11,384,0.18774773
4390,3,308,2.4226298
4391,44,394,1.3659799
4392,26,169,4.5591426
4393,17,37,1.466521
4394,19,89,4.985499
4395,11,371,0.519464
4396,25,195,3.2483613
4397,7,186,3.362932
4398,2,410,2.848894
4399,32,417,2.8363829
4400,3,21,2.5723202
4401,4,23,1.2213482
4402,5,100,2.0049515
4403,17,227,0.38845155
4404,21,355,0.431631
4405,40,126,2.3196468
4406,17,277,0.22752678
4407,10,384,1.7180688
4408,11,208,0.6420033
4409,40,103,1.6185007
4410,39,325,1.7344869
4411,3,169,3.351784
4412,39,316,4.2766514
4413,49,165,0.18931629
4414,23,395,2.5780883
4415,9,146,3.4512813
4416,49,214,1.1715854
4417,23,171,4.58771
4418,1,165,1.3122046
4419,47,103,2.4117844
4420,48,108,0.7332703
4421,8,193,0.11525607
4422,35,179,3.7315989
4423,37,355,1.3979114
4424,17,397,3.8110049
4425,7,245,4.507761
4426,15,36,0.27142763
4427,34,56,1.7867615
4428,25,191,4.3238688
4429,49,112,1.4719483
4430,11,414,0.6987792
4431,36,214,3.9089355
4432,4,164,0.21428332
4433,17,29,2.9850838
4434,1,331,4.600867
4435,15,289,4.440037
4436,5,162,2.4780593
4437,12,12,0.9968317
4438,48,208,2.34277
4439,4,24,0.23417297
4440,18,393,4.352067
4441,44,424,0.3337482
4442,24,150,3.9067996
4443,15,188,1.5523053
4444,44,94,3.313624
4445,5,197,2.2034009
4446,20,16,0.5704454
4447,21,278,1.2237989
4448,50,175,0.394191
4449,41,386,1.7200509
4450,5,338,1.8995496
4451,33,321,3.3943176
4452,49,177,3.4616926
4453,32,128,3.5921762
4454,38,81,3.943719
4455,32,164,1.4258623
4456,24,380,3.019498
4457,31,384,2.977294
